,order_id,merchant_id,staff_id
384307,550c1ab6-6285-437e-936d-11f588ac5467,MERCHANT13619,STAFF0037759
384308,2cdb7081-d7cb-48b5-a3f0-f7fabe1162f1,MERCHANT47147,STAFF0056015
384309,999d83d0-278b-4314-a533-e32e7184d67d,MERCHANT42334,STAFF0037030
384310,ec208994-1a9b-4c76-bb5d-93e14b36d44c,MERCHANT5205,STAFF0010858
384311,8c399b9d-a641-4925-8e07-51318790abfd,MERCHANT58660,STAFF0051514
384312,c78fdaa8-55dc-4896-88b1-f9a7eb825130,MERCHANT33390,STAFF0028924
384313,72025f76-8318-4024-a968-af6a5aefd04c,MERCHANT48336,STAFF0034785
384314,90f3eef5-eb1d-49dc-9775-ddbec85dc613,MERCHANT25929,STAFF0064118
384315,0108b3ec-d517-4e96-8f14-b990d632cdff,MERCHANT44908,STAFF0059982
384316,3d76fdae-39f0-4f72-94b2-c2a8313bcc00,MERCHANT51105,STAFF0052699
384317,4fb293e5-97c4-4911-a498-d48534fc6f69,MERCHANT32365,STAFF0008152
384318,2a564406-ce36-4a33-8a95-c67613674675,MERCHANT22369,STAFF0005229
384319,6d23b168-eeb2-42cb-a2ef-2473b8b5931e,MERCHANT52853,STAFF0058762
384320,eb01cc65-b2da-4e25-8c5e-75027e2b43e9,MERCHANT17921,STAFF0050954
384321,02c94db0-23d0-4d9a-8499-4cc99c1d4cb7,MERCHANT57470,STAFF0061578
384322,e7925ff6-dfe7-4905-add9-26bfb87740c5,MERCHANT50606,STAFF0003392
384323,64654fc2-3942-47d2-8be1-38bce45e1f9b,MERCHANT32298,STAFF0047277
384324,dcaba0a1-5975-4041-86bd-06db0ba56881,MERCHANT33519,STAFF0039801
384325,2c873a79-c079-43e6-b803-5aed3544edee,MERCHANT33093,STAFF0019629
384326,c8e95abc-7764-4e2a-b8c7-dc9aa77eefbe,MERCHANT36439,STAFF0044892
384327,5b5dc6f1-116a-4c6a-bbae-86dd67c6e338,MERCHANT35657,STAFF0043260
384328,cbaf4175-64ea-40fc-a615-1abb09e3101a,MERCHANT55160,STAFF0034850
384329,d62fcb81-679c-4978-ac03-05d28849d180,MERCHANT2285,STAFF0029023
384330,29c7e589-d168-474d-a274-2d8b96de9649,MERCHANT56124,STAFF0024405
384331,0e4ec984-2406-45b7-9004-cf56711daf96,MERCHANT55897,STAFF0029663
384332,34549e89-af86-4825-92b5-4fb40240b912,MERCHANT54474,STAFF0044392
384333,491b2e91-238c-4af4-b19e-be4e16bb2d08,MERCHANT14474,STAFF0041983
384334,5c897e5d-e67a-4204-97a8-4f273203b7f0,MERCHANT29385,STAFF0037356
384335,d840ed72-9b4a-4c8c-9efc-c907df8ea573,MERCHANT56874,STAFF0019676
384336,dce8c075-2ea9-48f3-9a42-587df8fba60e,MERCHANT50288,STAFF0063130
384337,32bf4214-8c86-4391-a3b8-40b8001d4ef6,MERCHANT10255,STAFF0016402
384338,54556e62-2365-47ec-b7b1-0af5edd828c4,MERCHANT52135,STAFF0052367
384339,9d54a3bb-aef8-4983-8cf3-86f897e6323f,MERCHANT51766,STAFF0023661
384340,73a45ba2-5ac2-48ea-819d-6484e05dab5c,MERCHANT47215,STAFF0058942
384341,c23790a6-050d-4a04-8e9f-f174626f5395,MERCHANT52325,STAFF0049037
384342,d4bafec8-036e-4b14-9ce1-c6f5c1804138,MERCHANT9849,STAFF0046960
384343,fbef9933-a855-4cf0-a730-7878bc7336cd,MERCHANT20671,STAFF0009395
384344,185e9809-4c2a-443e-b38a-74dc77302bab,MERCHANT17095,STAFF0003990
384345,26c1df11-7392-4847-b433-50bff0470e57,MERCHANT61635,STAFF0046757
384346,46314c58-397c-4242-83f5-1cb3fc18902d,MERCHANT13795,STAFF0029587
384347,ba9e6124-deb5-488d-980e-8b80754503b7,MERCHANT13597,STAFF0041661
384348,1e6af622-f3e7-4744-8c42-1d3fea905e27,MERCHANT53065,STAFF0024983
384349,8199a627-ab65-4cb1-8703-6df7c246dea2,MERCHANT19197,STAFF0036781
384350,0fd9d86c-37a3-4f8a-adbe-fa486d103541,MERCHANT41969,STAFF0021604
384351,6630cab7-bdaa-4c67-b478-898e63b9520b,MERCHANT5278,STAFF0063549
384352,d587cc28-4c32-4e00-8b49-850d7bb63220,MERCHANT43892,STAFF0008200
384353,0016ffec-e738-4297-838c-9d13ebc8834f,MERCHANT40014,STAFF0052801
384354,476b51ee-49ff-4a16-b88b-d055bb39b391,MERCHANT39770,STAFF0028685
384355,e3e0624e-24f8-44a3-8715-6be45d8f067a,MERCHANT4921,STAFF0026014
384356,a624b4c9-802b-4713-be4d-da28d80b44b6,MERCHANT47054,STAFF0064265
384357,49ad930d-22b0-4762-850e-31d41def3162,MERCHANT30233,STAFF0059876
384358,cc018bb6-4343-4f94-95d4-1c5ceab78312,MERCHANT11171,STAFF0020930
384359,fdacc835-0027-432b-a0c3-4d2b9abab532,MERCHANT38725,STAFF0046556
384360,50a59191-70d3-4289-af09-e4d54e6cbcdf,MERCHANT32803,STAFF0059171
384361,e8a1033c-099a-4c62-b5f8-25074f4bcfe7,MERCHANT51716,STAFF0029504
384362,0534e459-65dd-4ff0-9c5d-3bee00b1ec90,MERCHANT27776,STAFF0030919
384363,c0e485b2-2c90-4ec5-a550-67a6c115efd2,MERCHANT47147,STAFF0046311
384364,c1561fc7-38af-4f16-822d-0d2ac4990ea0,MERCHANT30319,STAFF0017806
384365,70017e31-af62-4e9f-be9d-950acec4eb29,MERCHANT25896,STAFF0060850
384366,c52057c4-f11c-4892-bac9-e1e93d3ed718,MERCHANT50623,STAFF0022705
384367,08093546-c57c-4111-a3ad-99a6d9d9e98f,MERCHANT48036,STAFF0003212
384368,04002cb3-9f9e-49b3-880d-50d525633f11,MERCHANT18429,STAFF0011984
384369,09113c26-377f-45bf-abd0-908a111d101d,MERCHANT13868,STAFF0044586
384370,0346a7c0-499c-4f02-a277-8f08390d3e3e,MERCHANT32696,STAFF0034063
384371,708a2f67-c4ed-47fd-b4ff-d59859e1da77,MERCHANT56682,STAFF0046233
384372,b2749a7a-551e-4729-8609-e4aa07f9da53,MERCHANT52736,STAFF0034785
384373,fc39dc58-b45b-47ed-a2f4-bd57c9ab9060,MERCHANT23289,STAFF0044257
384374,7cd6670f-268a-4cc4-bcbe-38717cbaa29e,MERCHANT35314,STAFF0039368
384375,a1b13596-37f2-40b4-b7eb-a7078fb5e819,MERCHANT43050,STAFF0052487
384376,a434c3fe-4d0d-4036-9ae8-5a84ccbb2d5c,MERCHANT28747,STAFF0006682
384377,aff7fc6c-5620-413b-9f23-b2a4057f3f4b,MERCHANT25558,STAFF0007461
384378,9376c54d-81a1-4571-8894-304443cdfef2,MERCHANT51926,STAFF0034248
384379,cf9db7e0-4234-4832-bdcd-5575e7fc4049,MERCHANT59817,STAFF0046801
384380,91dbc47d-7f69-4f6a-9238-b21d5cd76987,MERCHANT39804,STAFF0058343
384381,65a0479a-ed4a-4a20-a1bb-56dc025f751f,MERCHANT34728,STAFF0004691
384382,0c6b9bfd-cf6e-4b21-bebf-909f8b1d44f4,MERCHANT29928,STAFF0024405
384383,44340f28-aa5f-4e55-837c-61e7a003e087,MERCHANT27240,STAFF0026372
384384,8c576621-0083-45b5-904b-0fdafaa89c50,MERCHANT46434,STAFF0035473
384385,f521549e-2e9b-4cad-841c-2a17ab254b34,MERCHANT15095,STAFF0000984
384386,12a31310-8902-40ef-b773-02131ade4b8b,MERCHANT39702,STAFF0060025
384387,1b964611-1262-4549-ac10-afee96ae3c4a,MERCHANT14064,STAFF0036066
384388,13b41e02-44a8-4357-abb2-0347d0cd8c59,MERCHANT14789,STAFF0049934
384389,d7a0bae9-4727-40b5-8e42-1e032ea0af18,MERCHANT36810,STAFF0027505
384390,c1ac82a4-9105-4d30-835f-9690f9b79fda,MERCHANT29837,STAFF0060564
384391,a683476a-9ca8-4d3f-9e53-974369d33635,MERCHANT8178,STAFF0008459
384392,d0380ebb-84c2-4e63-a4c3-ee9bf01a7947,MERCHANT59415,STAFF0041230
384393,8f187bcd-f34b-4772-995e-b0a8e71ac1ca,MERCHANT5771,STAFF0008262
384394,7e368cf5-f53c-4e56-b6ba-276190052caf,MERCHANT39465,STAFF0029228
384395,2eba6db3-98c1-4a46-950b-628d28ee46a2,MERCHANT25062,STAFF0033200
384396,c734fc41-c566-4100-aaee-8ef9740fdc6a,MERCHANT42774,STAFF0009707
384397,5f1aff97-b50c-4b27-acfd-1d9d2b6f9ff2,MERCHANT17095,STAFF0036039
384398,7932e9a9-580f-4e0c-8ae6-ba5b840d459e,MERCHANT43398,STAFF0033846
384399,15bc9797-c5a2-4877-bf41-80718aa4c69a,MERCHANT42243,STAFF0056088
384400,37fca8e3-cc7f-487c-91ea-2f9d5c6e9bda,MERCHANT43832,STAFF0004184
384401,37622d45-98ab-4017-a3dd-b9d8c2952554,MERCHANT17181,STAFF0060005
384402,a48feb2e-e23c-4591-8c38-8ad63cf48489,MERCHANT58957,STAFF0065172
384403,e1fd33dd-a539-4c02-83f1-33625458d0b9,MERCHANT62865,STAFF0046784
384404,9f813baa-85d4-45c7-be54-781d0b6a22fa,MERCHANT8094,STAFF0022705
384405,1f52ff98-3131-402a-86ae-c6ae2f255b45,MERCHANT56229,STAFF0030901
384406,72f7fea3-5317-44c5-a863-9d22aa3325f0,MERCHANT34904,STAFF0026586
384407,f9494b22-1432-4bce-9286-f808e33441ac,MERCHANT7512,STAFF0052895
384408,818a6c88-e44f-44d2-b235-4e7c6ef91cd5,MERCHANT3315,STAFF0004398
384409,3e23b729-2374-4248-9b70-44c6b66db230,MERCHANT20163,STAFF0052085
384410,75b35df6-56fb-415c-8a48-89b48d81a38b,MERCHANT5857,STAFF0021712
384411,7c06a2b9-ec1b-4e8e-b8c5-152a1ae79d0b,MERCHANT47946,STAFF0030730
384412,50659ea5-699b-45b4-b4de-718b20e49151,MERCHANT55754,STAFF0037981
384413,f95aed61-ccb4-4fb7-b2a2-e6a501b5b28e,MERCHANT44002,STAFF0058285
384414,19bb5edc-7e34-40e1-9b86-069ba45c630c,MERCHANT53168,STAFF0037835
384415,7f2dc4cf-588d-43da-a560-26c2a01c94d0,MERCHANT19489,STAFF0031654
384416,ccd450d1-dc7d-41fd-a8c3-4e738a9518fa,MERCHANT4300,STAFF0048753
384417,ff10a42e-369c-49ee-8265-c70ec8865034,MERCHANT42747,STAFF0037036
384418,d7e0ecad-21f7-4ec6-9bd4-a972fd103c95,MERCHANT46240,STAFF0054723
384419,b8558494-bf58-4a6d-852b-36d4fde3c144,MERCHANT51298,STAFF0018433
384420,a6b892f4-d2ff-4462-ba93-9f01420a4068,MERCHANT43154,STAFF0058006
384421,d4edbaaa-9d1e-41ce-9d2d-0562943cf388,MERCHANT25600,STAFF0063172
384422,6976332f-b343-4904-a9f1-db9aea8722f6,MERCHANT3233,STAFF0034450
384423,7a447114-f343-406f-9dcd-6c1d39625367,MERCHANT6523,STAFF0013266
384424,3eb70a7c-1fd2-4594-9bec-40f271279e96,MERCHANT29726,STAFF0031010
384425,1009fe69-da42-473a-8202-eb125e42ba01,MERCHANT35046,STAFF0061473
384426,9576adbd-1f2c-4144-8211-a5c1d734498b,MERCHANT46191,STAFF0058413
384427,67848066-3bcb-460e-9ae4-d2d5bfb4f011,MERCHANT28578,STAFF0003954
384428,19cac977-d846-46f6-94aa-dbd31805f852,MERCHANT19541,STAFF0062123
384429,0b0c9473-2430-4ecc-aefe-6987d20b9bc0,MERCHANT36135,STAFF0058557
384430,d23f7270-9bb1-40f9-a0d4-19912c254dcf,MERCHANT55979,STAFF0041857
384431,8a8b745d-31cd-4776-bb46-e7c2024bbe0f,MERCHANT53203,STAFF0011255
384432,5bb75395-b660-418b-b805-a03e2b1de977,MERCHANT9944,STAFF0044806
384433,17ac97ee-80c4-4ec9-b1d3-3cceb2fbca15,MERCHANT61645,STAFF0027471
384434,c5cc85a5-80f3-494f-9645-c64ed03103dc,MERCHANT53419,STAFF0024475
384435,9b507877-2006-4fad-9395-5118795194c3,MERCHANT20756,STAFF0026700
384436,b432352f-acd8-4f30-bddc-b0372748f633,MERCHANT21997,STAFF0061881
384437,ae4df872-5b24-4477-b711-9888f8c0331e,MERCHANT33237,STAFF0000101
384438,4db6721f-5548-4bc1-934a-38ce39976cb6,MERCHANT64851,STAFF0062303
384439,b1efcb9f-10c2-457a-bf3b-8650a73d4227,MERCHANT5975,STAFF0047838
384440,484ffd10-ef12-4f3f-a913-f7f30de33fe9,MERCHANT37615,STAFF0019896
384441,eec68356-d81c-4f3e-baa6-4fc13ba1bcd9,MERCHANT1403,STAFF0022734
384442,83abb667-622e-4257-a40b-7a5f5d1ae923,MERCHANT46273,STAFF0043423
384443,a8795003-e46e-4729-ac19-667ef0ef71a8,MERCHANT55180,STAFF0031506
384444,6f3d1c1a-cda6-4089-9f28-04b80f7335ca,MERCHANT1985,STAFF0043477
384445,612606da-057a-41e4-ba9c-eb4bf903958a,MERCHANT30052,STAFF0059819
384446,2ef40bd9-5952-4c78-9857-f8b2b3ceda9f,MERCHANT11596,STAFF0042173
384447,3e6927a9-a86a-45f1-a9fb-373891179797,MERCHANT55712,STAFF0007781
384448,81f947d0-a1f3-4ad5-b162-b16c0c95cea3,MERCHANT16284,STAFF0026849
384449,c072dee4-33db-4463-9919-bae1e2c3cb96,MERCHANT14746,STAFF0047964
384450,d27d5b09-f90e-4565-94e8-17df402a589c,MERCHANT30068,STAFF0001656
384451,8e1a9b3c-a6e8-4f7c-b22c-d62a265be7c2,MERCHANT49003,STAFF0007989
384452,6b8bd84f-f735-48ab-8253-6e5d27fcfa83,MERCHANT52844,STAFF0033969
384453,c606b9c3-3a08-4fff-8ada-c3671b108941,MERCHANT29775,STAFF0038418
384454,98d69a97-ec34-49f8-98d0-31ed74df934f,MERCHANT46141,STAFF0043090
384455,1174f64e-9370-482c-8949-ecd4f7dda28c,MERCHANT6386,STAFF0038123
384456,4ddaab30-6fd2-42fa-bef4-8f8b75c6e106,MERCHANT46488,STAFF0052668
384457,1e99e896-f24b-4ca6-8f11-23d44c58f46c,MERCHANT52744,STAFF0024623
384458,0dac3281-7f2d-4901-9603-285883346cd5,MERCHANT31094,STAFF0036277
384459,96b4ac90-38d5-4d0d-8ce2-73049650b61c,MERCHANT35514,STAFF0033149
384460,6585f2e8-ff5d-4c6c-9801-13b05e83ae45,MERCHANT26347,STAFF0037896
384461,bc24518d-e9bf-4996-8949-efa5fd325248,MERCHANT61552,STAFF0020354
384462,f567ae0c-05bc-4c2a-ba90-10fda931a14b,MERCHANT62031,STAFF0007162
384463,c8af58d1-bd1c-46c5-9b1a-c674c7179814,MERCHANT16490,STAFF0058639
384464,067c65e8-9fc8-4743-8fd8-253571fca205,MERCHANT59786,STAFF0063677
384465,54719d4f-b91a-473d-8fe0-6dcfd4532eaa,MERCHANT26545,STAFF0029942
384466,8e436125-76c6-4361-ac30-f84dc50812b5,MERCHANT20190,STAFF0003126
384467,75574db0-a414-4fa4-b6ba-8f66d5391bef,MERCHANT2682,STAFF0053734
384468,73b20d00-192b-4404-9bc2-9bccffdd079b,MERCHANT58744,STAFF0036072
384469,da3883d2-6b4d-4d06-be6f-9f652ce821a2,MERCHANT64662,STAFF0014150
384470,6be432d2-68f8-44cf-95d8-9539ec94f0ff,MERCHANT19541,STAFF0030501
384471,3c748f75-2bcb-467b-add8-e28d15d39b1a,MERCHANT44469,STAFF0029662
384472,df94c2d8-5ad1-4276-b66c-b48415e14e8e,MERCHANT0038,STAFF0037821
384473,b91d1601-e92b-4874-a28c-ec73a51157d5,MERCHANT37297,STAFF0047577
384474,1bd0da68-7cf5-4d94-8119-47540f3bc402,MERCHANT37149,STAFF0016799
384475,26c07aae-cd12-439c-8116-ea292153a05a,MERCHANT65220,STAFF0026109
384476,5fe6eddb-7b98-403f-ac2e-7742e2c59614,MERCHANT25824,STAFF0029715
384477,9f1152e0-aebb-477b-a1f4-242091721a7c,MERCHANT2754,STAFF0008402
384478,1f2ff804-6fb0-4b1d-a5da-60de5f40bdbb,MERCHANT10283,STAFF0038123
384479,63e071dd-ccb2-4449-8e97-f21fafabf08c,MERCHANT48642,STAFF0045422
384480,f7eea4c8-4342-47c6-88ba-96605a1eeaec,MERCHANT51868,STAFF0034473
384481,02183ce9-7b69-40ba-9905-93c304db3141,MERCHANT46171,STAFF0001024
384482,5d385692-c7ea-41c4-b9a9-8541f82ce686,MERCHANT20025,STAFF0063549
384483,2552bc00-ada1-46f5-be28-2d126bd78cd6,MERCHANT11451,STAFF0026052
384484,bf88c2c3-4ae7-4f73-a34f-f67e2a458116,MERCHANT9439,STAFF0052900
384485,c8fbbf19-0140-4683-a91a-24481f6557df,MERCHANT63323,STAFF0023729
384486,59326e7e-bc56-469a-ae0b-dbdc08031786,MERCHANT56158,STAFF0059673
384487,7d29beb2-54c4-4b4e-9317-1db986b5e038,MERCHANT49612,STAFF0008489
384488,fc047f4b-53cd-46f1-8736-b88638c65524,MERCHANT19836,STAFF0017993
384489,4caf68c8-9839-4b36-87d4-88cf245c5253,MERCHANT20760,STAFF0041728
384490,f9e18204-304a-4f6d-82e1-4f41febed80c,MERCHANT15883,STAFF0029040
384491,2c37d073-634c-43bc-a636-6d4eb6d91ca0,MERCHANT37800,STAFF0006201
384492,75b156a7-d2bf-4897-a071-55434c103dac,MERCHANT39917,STAFF0016349
384493,bfca1bb4-8f9b-4d0b-a89b-848fdca99419,MERCHANT1086,STAFF0001853
384494,c37146ab-fb45-4f93-a132-07d61e7643a5,MERCHANT8933,STAFF0058762
384495,39b29135-a0b6-4f81-94b1-d8f58a8cca3c,MERCHANT25408,STAFF0025802
384496,93ce7513-c3fc-4b08-b0db-4a146f3faef6,MERCHANT43430,STAFF0057979
384497,e40a412f-9e0b-4c62-a31d-8cc94608bd1d,MERCHANT19338,STAFF0008412
384498,039d44f9-f328-44ba-9a7e-72c2c6437fac,MERCHANT26726,STAFF0003216
384499,c6f8e057-7d03-4fcc-a033-efba8419f314,MERCHANT65088,STAFF0019521
384500,bc8b499a-a35b-45c9-9313-860554b385db,MERCHANT48779,STAFF0026507
384501,8d820729-c262-43f0-8cb0-1d84b2d9bc5e,MERCHANT58051,STAFF0048575
384502,f91b6ff9-5d44-4420-b83d-de67af5728df,MERCHANT23175,STAFF0039368
384503,9868000e-1005-4528-8e9a-23635a8f0772,MERCHANT53426,STAFF0033638
384504,2b49ab85-d3f4-4594-92ca-991fbd1a72ea,MERCHANT50341,STAFF0062804
384505,df3b2022-51f3-4d9c-a4f4-2b8bf0150e30,MERCHANT8775,STAFF0022770
384506,0878e07c-3b8e-4e91-b2e8-f5cfa0c9e0f2,MERCHANT2246,STAFF0007640
384507,6db9798e-889f-4a49-85d1-4e64d9a60a75,MERCHANT32957,STAFF0063531
384508,f88954c9-48c4-425a-9991-acab9727a973,MERCHANT6156,STAFF0038104
384509,a31333a2-8ff7-45e2-948e-473313387ebf,MERCHANT27497,STAFF0038404
384510,947ccaa6-0b66-41b4-9b88-5dcc8d343356,MERCHANT51858,STAFF0049483
384511,eb6b0022-19d0-45a1-a0d3-ade0fd581989,MERCHANT48992,STAFF0004063
384512,c5598c5c-d9e6-44f7-b802-fbdf0e045b4d,MERCHANT45296,STAFF0029697
384513,7b65559b-05c7-47ee-861c-9d868f5aa653,MERCHANT19359,STAFF0060864
384514,a159b9ce-68f7-40ef-9a12-a886fece4dec,MERCHANT36096,STAFF0012427
384515,3ea31f0e-8479-4a05-83ea-cf66cf554818,MERCHANT35902,STAFF0009990
384516,a79aff79-eca0-4f1c-b012-7112aef7213a,MERCHANT8592,STAFF0016847
384517,747b320f-e061-4a78-9f0b-f42e01a70c32,MERCHANT52162,STAFF0006597
384518,fb99a0a1-a908-40f6-8e78-4cfab291f482,MERCHANT29371,STAFF0045445
384519,44f91158-9f0d-409a-9697-cbf33f85f206,MERCHANT49101,STAFF0034075
384520,648ed91f-98bb-4a2a-a1f2-32898d079a87,MERCHANT58490,STAFF0009600
384521,3ada4c87-f794-4a37-9bad-e3114f5c1341,MERCHANT16559,STAFF0057619
384522,1f2b0ef6-b7d7-42d2-ae2c-3c7478da1045,MERCHANT22946,STAFF0021223
384523,e6869a20-a5ea-45ba-86f3-8e4bb45c9b85,MERCHANT60081,STAFF0026222
384524,362fa215-436f-4bb2-87dd-f7afae41bd54,MERCHANT63533,STAFF0057861
384525,41773d90-89fe-4fca-b7d5-cafec9b05b98,MERCHANT48291,STAFF0045445
384526,d406746d-d9f8-4a7c-9f6d-813df51f358b,MERCHANT16031,STAFF0009740
384527,3e41a15c-589c-407c-a7e3-bda337faef47,MERCHANT55546,STAFF0042998
384528,d1267896-eef4-41e3-834d-fa5a8aa736f1,MERCHANT59342,STAFF0042071
384529,336022a6-cfbf-40ab-920f-d5fe7c4d71bd,MERCHANT47129,STAFF0013795
384530,49af10ec-53b3-45d6-8241-71c26235afd6,MERCHANT18348,STAFF0050640
384531,0b479816-5c45-4eef-b929-a0a67930fdca,MERCHANT8573,STAFF0057165
384532,2cfb6b5a-d780-4afb-b1af-073569cbad11,MERCHANT2164,STAFF0042824
384533,c37cd95a-5276-420e-805c-d98175fe5520,MERCHANT55213,STAFF0002921
384534,dc568a10-47aa-498c-98cb-187e35e28349,MERCHANT33340,STAFF0021128
384535,fb610bcd-e85a-4e33-bfb3-2982b32d3448,MERCHANT20748,STAFF0039545
384536,ac276c2f-6e32-4e00-9c6f-d527eca6b00f,MERCHANT19080,STAFF0004143
384537,7b9e5287-accd-4ee5-97b6-197d3890cf2f,MERCHANT48122,STAFF0038504
384538,53c1d997-dfc9-41b9-8e66-ae9b8e7dd7d4,MERCHANT33181,STAFF0057394
384539,aa509202-c3da-444d-a4d6-20cff9db41e9,MERCHANT3429,STAFF0063326
384540,0e50b9b0-0c47-4c12-9837-a5e1875eafd2,MERCHANT23289,STAFF0025230
384541,035ce434-69ec-41cb-8303-5ab16c256f4c,MERCHANT42785,STAFF0001853
384542,2b8191ec-4330-4a10-a755-4e26f03d82d3,MERCHANT14806,STAFF0008155
384543,9e8f3b09-e3cf-4011-89ce-2b0f53014f02,MERCHANT53419,STAFF0010845
384544,a37ac078-e688-4d3c-8559-2c7682916b09,MERCHANT27839,STAFF0041686
384545,018987ca-8cce-416d-88ba-5479f8971127,MERCHANT20644,STAFF0036845
384546,f1536ee7-a659-475a-aab2-7a4970393993,MERCHANT35987,STAFF0036671
384547,71f4d71f-8d54-46a6-8391-ffa3eb6f185e,MERCHANT43918,STAFF0012609
384548,79802bd3-731d-440b-8731-585e97544c55,MERCHANT42603,STAFF0019826
384549,fb7a1b48-b865-48b3-9ba3-e9516c4819e2,MERCHANT39514,STAFF0038847
384550,a0eb063e-9e97-44e9-be90-3c8601962e30,MERCHANT4734,STAFF0000450
384551,8214fe51-5451-43ab-9934-1415853d97d9,MERCHANT7240,STAFF0042910
384552,73c6e5f8-3741-4e82-8913-cf068b8df85f,MERCHANT62784,STAFF0010057
384553,9c76cab0-7cc4-43a4-8a69-a3608a24b30f,MERCHANT59069,STAFF0061926
384554,a9cc59a5-807f-4ea8-a2da-9d6f975d214b,MERCHANT64983,STAFF0022478
384555,6d34a581-4c75-4c09-b155-7b51d33fa140,MERCHANT10629,STAFF0022895
384556,c20ed39b-8649-4f87-8961-e76f1068d659,MERCHANT24769,STAFF0058219
384557,49c07cef-86be-422f-ba25-c3253e0fe419,MERCHANT22364,STAFF0037029
384558,8a1c70b2-e5c7-4816-86d1-2456d34f2bd0,MERCHANT12356,STAFF0003665
384559,8e6403dc-04e6-4f61-be6d-e0abec1111f4,MERCHANT7961,STAFF0014971
384560,1d5a2991-334f-471f-a6ac-697a38d36175,MERCHANT45674,STAFF0034502
384561,46fc695f-f907-4b8d-8f92-496e4ea2968e,MERCHANT35497,STAFF0028461
384562,79f94511-8a12-4913-969b-a8ccee0b5beb,MERCHANT16585,STAFF0042868
384563,ae9a85cd-6d68-4d14-9aa0-2e1d6fa1ea13,MERCHANT64713,STAFF0010499
384564,ae597dc7-1ebb-4cd4-a679-fe39c9f41d95,MERCHANT47531,STAFF0020934
384565,40b47f1f-119d-41b2-b9fd-9b00b0452213,MERCHANT37225,STAFF0015279
384566,c2541733-df2b-4a25-b1cd-2b382774ce0d,MERCHANT33910,STAFF0012977
384567,32affe57-9525-44e1-ac1e-9b6a6c01f878,MERCHANT30795,STAFF0033192
384568,edc69152-915a-4c07-9005-52c2eb69e152,MERCHANT36361,STAFF0047573
384569,d38088e2-986c-4b1d-a91e-18dacae3071b,MERCHANT0868,STAFF0047536
384570,7d39cf9b-0619-4d43-b246-75f3714fbf63,MERCHANT57160,STAFF0040676
384571,f02d260d-461a-41ca-8c59-20e01ce2ee0e,MERCHANT35689,STAFF0021608
384572,9ee56bd3-99e7-445f-9a0e-d054be0185fe,MERCHANT34956,STAFF0017952
384573,5857d52c-0512-4eec-bdc7-725db630c3d1,MERCHANT37101,STAFF0048244
384574,86d5dd6c-da51-4173-a590-ec1640a0b76c,MERCHANT32915,STAFF0036464
384575,5d1108da-0c14-4124-9898-50f866dd956b,MERCHANT9897,STAFF0042161
384576,6b8ae908-a82d-4df2-a574-d08de9c2e7d8,MERCHANT51505,STAFF0058568
384577,36f1db9d-897b-4cb8-a9fa-105ad65eddce,MERCHANT0882,STAFF0018804
384578,99f0097d-db57-48e8-a41e-93974bf1258c,MERCHANT42143,STAFF0042383
384579,065d6c45-bb10-4c36-9282-dcee53d88aa1,MERCHANT5656,STAFF0049626
384580,ddea253c-4277-4382-b852-959cacafadf7,MERCHANT59380,STAFF0041943
384581,dffeb9b6-c328-4bc2-a7ec-82026a461a6a,MERCHANT5810,STAFF0036603
384582,03e5af6b-dad2-4694-b0a7-8351027e8a85,MERCHANT11340,STAFF0049524
384583,2c6a0d9c-9dcc-4076-a58f-3ee4cee57979,MERCHANT34428,STAFF0027803
384584,0cb0ca37-73b6-4c9a-a60a-736a8335f0e1,MERCHANT15069,STAFF0032449
384585,ab90bef9-c6e6-4f22-a24c-27422c163c6b,MERCHANT41034,STAFF0029905
384586,5644ab3a-0b90-40b8-804f-79f2c4e274c4,MERCHANT9758,STAFF0009421
384587,54d4ff21-03b8-4cbf-a9f5-927821a4eb34,MERCHANT58871,STAFF0061427
384588,c848a626-9dbf-421b-bee7-37bb0f3749d5,MERCHANT31754,STAFF0023959
384589,416b4764-a406-418b-bf0f-7d099abe4466,MERCHANT61552,STAFF0022613
384590,195bf7f2-6ffc-44a5-b5bb-fc654447f5e0,MERCHANT20025,STAFF0008837
384591,be5b916f-c0d1-4ecc-838b-c2b58d09dbb4,MERCHANT8889,STAFF0027209
384592,972c4cf2-7bf6-4ca9-9c71-5eaf1d0adfbe,MERCHANT55912,STAFF0062638
384593,f7e7212c-efbe-4bff-88a5-18be6af27ef2,MERCHANT50160,STAFF0051665
384594,156e6929-f6cd-4536-9a50-de98943a382b,MERCHANT6765,STAFF0060867
384595,8f162d26-2528-4430-a717-a3612122a833,MERCHANT43435,STAFF0003933
384596,7cd9b60f-512d-4335-9b60-2e7840dc81f6,MERCHANT32364,STAFF0021398
384597,abf42460-c98b-49ce-852c-590d3a5ba4bd,MERCHANT64930,STAFF0018757
384598,ff7293af-f4bf-4b1c-b3ba-f8fa43b7d578,MERCHANT8294,STAFF0033764
384599,8c64be6d-f906-4825-b700-52c19f0d410b,MERCHANT33910,STAFF0033192
384600,bf6d08aa-451c-40b9-8814-2a69dc1b0546,MERCHANT47677,STAFF0002350
384601,9131c0ce-e210-4002-ac32-7b8860506da2,MERCHANT21760,STAFF0014191
384602,9ce08350-aade-42cc-a0ee-bfefb5627c12,MERCHANT54659,STAFF0053957
384603,ba90caab-8f8d-430d-bf17-18b94963d83a,MERCHANT21684,STAFF0044210
