,transaction_date,campaign_id,order_id,estimated arrival,availed
222850,2/15/2022,CAMPAIGN03110,d2d53b1b-4ddd-4724-b14b-f37ab807bdd9,7days,1
222855,7/26/2023,CAMPAIGN52447,237610db-1145-49d1-9d6a-13194c4000ec,8days,1
222866,1/29/2021,CAMPAIGN52447,73465634-72e7-4baa-9463-fcc05da35bbb,11days,1
222868,3/6/2020,CAMPAIGN49972,af217f91-d6c8-4ca5-9a27-6611a35bf629,8days,1
222871,6/10/2023,CAMPAIGN52447,43cef168-05ef-4958-ac5e-d83b15a771fa,14days,0
222873,11/11/2021,CAMPAIGN03110,2e044232-a739-4753-b896-955c5fa4bee0,8days,1
222876,1/21/2023,CAMPAIGN33679,5ac2826c-02f6-45aa-94e9-f37f90e767d4,6days,0
222880,7/29/2022,CAMPAIGN03110,fe929580-be9b-4e03-a758-96e750f17249,12days,0
222883,5/2/2023,CAMPAIGN33679,f8271b16-20f0-45ff-a3fd-cc9c99806eb4,10days,1
222884,7/2/2022,CAMPAIGN49972,3ab6380b-3f79-4942-a041-004feb4ade39,5days,0
222886,11/22/2022,CAMPAIGN61872,2f5d2c9e-a41d-4d45-b559-8a88578cde49,7days,1
222887,11/28/2023,CAMPAIGN24776,e5e6c965-84f4-455e-8821-8b9dbad91354,3days,1
222896,7/15/2023,CAMPAIGN46302,d30faac0-d031-40ca-a8b2-7286a79425ec,4days,1
222897,12/7/2020,CAMPAIGN52447,0fc41bc9-8e82-4506-9c5c-cd901a112fc1,13days,0
222905,1/10/2020,CAMPAIGN33679,73b0742b-8910-46d6-ae46-b31cf141b2a8,4days,0
222906,6/15/2023,CAMPAIGN52447,2649106f-0a9f-467c-9b86-90ea9db42d91,7days,1
222907,2/2/2022,CAMPAIGN52447,e06c6f7e-58d4-492d-b11e-dacf33b1e8fe,10days,1
222912,1/20/2022,CAMPAIGN33679,8c4b826a-dcee-4fd5-9c47-0c064073dabd,7days,1
222913,9/10/2020,CAMPAIGN53595,86881d0a-d5af-4797-8044-7febeff4f186,7days,1
222917,3/21/2021,CAMPAIGN52447,b1c7a617-9f05-45d1-b631-77bda6fdc28f,12days,0
222918,11/14/2023,CAMPAIGN29983,8fddcaaf-660a-4bb9-943f-d12a52ccc0f3,13days,1
222919,4/30/2020,CAMPAIGN29983,7fa7ffba-4a83-48c2-ad14-1dd8d7dec8d5,11days,0
222924,2/5/2023,CAMPAIGN03110,4c747835-e1fe-4196-875e-4bcc1dfbc9e7,12days,1
222927,6/15/2021,CAMPAIGN46302,77efd266-d382-416a-8790-a2b74dc9989f,7days,1
222934,1/23/2021,CAMPAIGN33679,ffaa6c5c-432e-4184-8d20-a1647bf37b0a,12days,1
222939,11/30/2023,CAMPAIGN46302,8b28fb2b-9749-43bd-bec0-f9c1c877fd1e,6days,1
222940,3/22/2020,CAMPAIGN29983,208839b3-266f-4147-85ef-09c44aab446a,5days,0
222948,1/25/2023,CAMPAIGN49972,1ec2c10f-fe17-44bf-91da-3e7bbb2d3d34,4days,1
222949,9/3/2022,CAMPAIGN49972,754439ee-7c55-44dc-bd5b-7a5dac3e5648,6days,1
222953,8/23/2020,CAMPAIGN24776,fb3ddf15-7810-42cc-a048-f6bcd0b84a37,3days,1
222960,7/2/2021,CAMPAIGN61872,7431bddf-1ce5-4317-8c1d-a27cfda461e5,5days,0
222965,11/10/2021,CAMPAIGN46302,e4260f04-5b3f-4727-8a5e-77e720ab4dde,8days,0
222967,10/2/2023,CAMPAIGN49972,d271d67a-9628-40b7-91ee-83b7ebfdd5dd,3days,1
222968,4/21/2021,CAMPAIGN46302,0ca96358-a5f4-4f2b-a8ff-a54b8ab9461c,12days,1
222969,6/10/2022,CAMPAIGN03110,825ae33e-c059-42ce-aa86-9060fbd96721,12days,1
222970,10/19/2020,CAMPAIGN52447,ecbd8dbf-eb2e-4208-b2b2-bddaec6e4a21,10days,1
222973,4/4/2023,CAMPAIGN29983,4a38da6a-afb4-4128-b15c-726d6e898880,4days,1
222975,5/28/2020,CAMPAIGN29983,c128757b-9266-435c-a00f-d52a573b60a1,8days,1
222976,6/14/2023,CAMPAIGN52447,c582a3e9-c7bf-4bee-86f6-0880920f39a3,4days,1
222977,11/25/2021,CAMPAIGN53595,e0b5df26-c32f-4094-873e-2d70b2840eef,5days,1
222978,1/27/2023,CAMPAIGN53595,4738a761-4953-4ecd-931d-a000ab54e5fd,14days,1
222980,4/24/2022,CAMPAIGN52447,67eebd71-7c7e-4ed3-b95b-d5d1045405db,3days,0
222986,6/7/2023,CAMPAIGN46302,8883901e-d06b-4dae-b2b1-26b06f0f2385,13days,0
222987,3/3/2020,CAMPAIGN53595,12b591d9-6a53-4e44-b1af-1771b3116f4a,14days,1
222988,10/22/2022,CAMPAIGN33679,05307750-4653-4319-ba69-b2228d59cdb7,13days,0
222991,10/11/2022,CAMPAIGN52447,6e054d2c-78b3-4ad3-9675-a1afe919f829,3days,1
222993,11/26/2020,CAMPAIGN52447,f33bbf19-970b-4fca-8323-12e50b7c0a72,5days,1
222999,3/4/2022,CAMPAIGN61872,70cf4f79-858b-4c50-a3fa-1d51f64746eb,14days,0
223003,9/25/2023,CAMPAIGN53595,7d735461-2c21-46bf-97f8-65647936d7aa,6days,1
223006,2/11/2023,CAMPAIGN11190,8d0aded9-13f6-4574-9510-b1113828895a,3days,0
223014,8/19/2021,CAMPAIGN49972,5c94f3e8-2122-41c2-8342-d97405374088,12days,1
223015,4/9/2021,CAMPAIGN53595,0f6c1821-ec0c-48a9-bc81-447015884cf8,5days,1
223019,11/22/2022,CAMPAIGN11190,de9d7dfd-73e6-400d-8b04-13ea901238db,12days,1
223021,11/16/2021,CAMPAIGN61872,508bc67f-6e86-41f6-ae27-278fa35d42ec,14days,0
223024,6/4/2023,CAMPAIGN03110,81493f64-e600-47e8-a7a3-95c6964f1100,9days,0
223027,10/22/2021,CAMPAIGN46302,01077b20-9b66-471f-8c97-e133f36ec064,12days,1
223028,1/16/2020,CAMPAIGN33679,b0366f42-3b86-4886-9f9b-b3fb15ec35e3,11days,0
223030,7/4/2022,CAMPAIGN29983,ec4e12c3-b944-4b73-aa9c-9cf66eae2a13,11days,0
223032,11/1/2022,CAMPAIGN33679,26d38b6c-2ec3-4e7d-a109-d7730e2e5428,13days,1
223038,6/13/2021,CAMPAIGN46302,da9c6d52-1488-48be-bb80-d82d8632989d,3days,1
223040,7/16/2020,CAMPAIGN53595,9ef0a2ce-bc7a-4bf0-8451-b2dd99f45a11,12days,1
223041,6/17/2020,CAMPAIGN49972,d7c9b376-0239-4653-b899-e6822edc4239,9days,1
223048,8/30/2022,CAMPAIGN49972,ac0e7a79-cef8-435d-a502-01b956476a4f,10days,1
223057,3/24/2023,CAMPAIGN11190,f12a2fef-eadb-4284-8a8c-67812eda901a,9days,1
223059,11/9/2022,CAMPAIGN24776,a6699789-f47b-48de-8f27-c89ae58e64cd,12days,1
223062,1/7/2022,CAMPAIGN53595,c973ea45-4e4a-4103-947a-9656e0e397c5,7days,0
223063,5/27/2023,CAMPAIGN29983,f735e1e9-2563-43d4-8b36-faa4ef215149,8days,1
223068,9/23/2020,CAMPAIGN33679,fe6538c5-935a-4391-b05d-10c321cf683d,11days,1
223072,6/5/2021,CAMPAIGN53595,540f31ed-6b27-4dfc-9665-c8dd1577aeea,4days,1
223073,8/5/2023,CAMPAIGN29983,668fd775-db4e-4162-b2fa-85d731e944fe,15days,1
223074,6/27/2022,CAMPAIGN24776,c875a091-b07d-4529-92df-d5eda0114eee,8days,0
223077,5/11/2023,CAMPAIGN11190,5e1cc65f-8cb5-44cc-bf5b-412dadd77bcd,9days,1
223081,7/21/2022,CAMPAIGN11190,bbed1b6e-e82a-4cb5-b0b5-abd840bf518c,6days,1
223084,5/7/2023,CAMPAIGN11190,de4db478-c02c-4995-8571-eaa2e5459746,9days,0
223096,1/8/2022,CAMPAIGN33679,af548766-c1f4-41e3-b649-25726314301e,12days,0
223100,6/17/2023,CAMPAIGN52447,212e14e4-d487-4cf5-a0cf-9c1a4acb9fb1,4days,1
223101,9/19/2023,CAMPAIGN52447,aa03cc1e-994f-4fc9-809d-ab0c656da7b7,4days,1
223103,12/25/2022,CAMPAIGN11190,98ca0659-a968-4379-8cee-6d69eacd6462,3days,1
223104,11/30/2022,CAMPAIGN61872,e790e67e-a581-4840-a908-e537da9b03fd,6days,1
223107,10/20/2023,CAMPAIGN11190,5f282ce4-03ef-4541-adb5-cdc643d4e4b0,3days,0
223113,3/7/2022,CAMPAIGN24776,f4a6b5b7-4941-4618-b8e3-f74378dce8e7,4days,0
223125,3/23/2020,CAMPAIGN33679,6c9bee4d-1142-41af-bfab-363be28fab9f,12days,0
223130,2/19/2022,CAMPAIGN29983,229731a4-ed25-4f91-9e15-a0a87078457f,10days,1
223131,5/2/2020,CAMPAIGN03110,542976d4-30af-4746-9eca-d6421df58c7a,13days,1
223143,12/17/2021,CAMPAIGN03110,21674745-0d15-450e-9426-1246b959015e,3days,1
223147,8/4/2020,CAMPAIGN29983,38cf6fa3-c553-42a9-9029-1e661cf18a6a,3days,1
223148,5/3/2022,CAMPAIGN49972,9537145d-513a-4f9a-9e99-9f89b63adcde,9days,0
223152,4/23/2020,CAMPAIGN61872,4e0ccc98-b6ab-44cb-9917-cb6db39d3514,15days,1
223156,8/20/2022,CAMPAIGN53595,05b4dc19-44a5-4a6e-b307-bc085c392f5b,10days,1
223161,8/25/2020,CAMPAIGN33679,b3767bc0-f64c-414c-a925-9d82d0d9385a,8days,1
223162,12/5/2021,CAMPAIGN52447,c506d62c-861a-4684-a411-25b0241a9ee3,9days,1
223163,8/12/2020,CAMPAIGN11190,76e5ac7a-20b2-4c95-a928-63719b0137e7,14days,1
223165,3/23/2023,CAMPAIGN49972,3237a360-2652-4f78-872c-613ead927971,12days,0
223168,1/9/2023,CAMPAIGN53595,d9322eb1-2d2e-4b6e-833d-483776ee77f4,14days,1
223172,3/6/2022,CAMPAIGN33679,f1f81baa-66dc-429e-bef7-0772525553d0,6days,1
223175,9/10/2020,CAMPAIGN46302,94365741-99ba-4e07-bbc1-9b1fcec74a5a,9days,1
223177,4/15/2021,CAMPAIGN29983,8155252d-5d58-4330-87f3-02bc51d74c31,4days,1
223181,5/30/2021,CAMPAIGN46302,45ec62fe-2598-4190-a804-e06a74d9191f,3days,1
223183,9/25/2023,CAMPAIGN24776,07f1d666-dff7-46ee-89e9-4f3dc5f97ef1,6days,1
223184,7/14/2021,CAMPAIGN61872,40c6db0a-9eb5-4a86-a6c6-944243b1fd8e,10days,1
223191,2/14/2023,CAMPAIGN52447,d4979eac-8d89-46c8-a0d0-57d66ccea454,5days,1
223193,2/11/2022,CAMPAIGN61872,658d67d4-a092-4761-955a-230e6ff96ffa,14days,0
223196,7/30/2022,CAMPAIGN61872,46301d6e-fd13-4954-a423-00fbb9f8d4dc,7days,1
223214,9/6/2021,CAMPAIGN03110,4e251c13-2cd3-4ff6-afbd-93c3d6d55476,10days,1
223217,12/9/2021,CAMPAIGN53595,126d73ed-448e-4a80-bdc9-54dc26372935,12days,1
223222,1/29/2020,CAMPAIGN11190,2ae2c918-daa1-4ba4-8ba5-9206bbe196f2,8days,1
223242,11/8/2021,CAMPAIGN53595,65261c96-4e37-4365-a032-efd2e10083f0,4days,0
223248,10/8/2020,CAMPAIGN03110,76418d7f-7f31-4d76-8ecc-aeaf9faaaf35,8days,1
223252,5/18/2020,CAMPAIGN53595,f7a58ca3-c71b-4e84-8f62-400bd51a244e,3days,1
223255,9/7/2022,CAMPAIGN61872,6ce8929f-4ebd-42c5-9cd8-169e78eb501c,8days,1
223262,9/3/2023,CAMPAIGN03110,702f36f2-8505-4a8b-8dce-64b059b4c485,4days,1
223264,7/18/2021,CAMPAIGN29983,74339bce-1ecc-4b82-89b1-27cb8715ee9b,10days,1
223268,3/23/2022,CAMPAIGN46302,08854a25-97f7-4248-a4f5-402554487c98,8days,0
223276,10/27/2023,CAMPAIGN29983,0d24f1c9-90c8-461b-b1c2-a8d5ad371a7e,8days,1
223285,8/14/2023,CAMPAIGN03110,396c42c0-7c0a-4414-90fc-f9f1f3283f67,4days,0
223290,6/23/2020,CAMPAIGN53595,59562222-e2a5-4bb1-9ea6-83c28a233749,7days,0
223300,5/21/2022,CAMPAIGN24776,5f0cd47d-d54c-49c9-963a-847c163dd3e1,13days,1
223302,10/1/2022,CAMPAIGN29983,2b6ced1a-eb66-4c58-9442-40fc1f19f76f,14days,1
223306,11/29/2021,CAMPAIGN61872,99dd5df8-1cd3-471b-8fdd-218466922218,4days,1
223310,6/16/2022,CAMPAIGN03110,3d97fcdd-7f01-4060-8a5c-6fe0a7178319,13days,1
223311,5/2/2020,CAMPAIGN46302,cc861eb7-0dde-45bb-95d1-652d6fbd1d2c,6days,1
223312,9/4/2023,CAMPAIGN33679,8e372a8d-3f4c-40a8-9c57-bf6c3cd84a05,9days,1
223316,11/11/2021,CAMPAIGN49972,2c2e7b66-922b-49be-a197-9448ab435908,4days,0
223320,2/25/2023,CAMPAIGN61872,a4d78c15-0114-4b21-b17c-35e156ef91e7,15days,0
223327,8/17/2023,CAMPAIGN46302,16728d41-ac4e-4d4f-ae80-900f404acaf0,3days,1
223328,2/4/2021,CAMPAIGN11190,b28f9399-3026-4dce-bb23-b4f94bf1b3d4,5days,0
223331,8/11/2022,CAMPAIGN03110,94233f4a-d639-4c7e-8ef6-652709585e0c,11days,1
223334,1/22/2022,CAMPAIGN52447,4e0420e7-9876-453c-af2f-743fcb64fce0,4days,1
223335,8/4/2020,CAMPAIGN11190,695567e5-d7a7-4cb8-a8d1-37516c236582,9days,1
223342,3/16/2023,CAMPAIGN53595,10533204-3b5f-4892-bb1f-9bdf4ea376ca,9days,0
223349,4/27/2020,CAMPAIGN24776,963c642d-64b9-4443-8ec5-3967bc228610,15days,1
223352,11/2/2021,CAMPAIGN33679,72af34a6-5f37-43a4-b4ac-e656f242b32e,6days,1
223353,5/8/2020,CAMPAIGN24776,305e0c95-cd18-4ea3-9ff2-0c12760c72d8,12days,0
223355,6/30/2023,CAMPAIGN52447,3b844db9-07c2-4de1-996a-8bbd64ca4290,11days,1
223358,9/29/2023,CAMPAIGN53595,ece7f1ec-af33-4e64-bf47-78ad59a369ad,14days,1
223366,9/16/2020,CAMPAIGN53595,7a98c1f3-ed01-4b95-b067-7030a7058014,10days,1
223370,3/30/2022,CAMPAIGN46302,5ca99696-d739-4d74-9d6c-428ca041ba4e,9days,1
223371,4/11/2022,CAMPAIGN53595,05af9ecd-9858-4c3e-a4f6-b1bbf82c1091,4days,1
223374,2/4/2020,CAMPAIGN46302,2da648ad-15b8-462a-a114-c28109c691e3,4days,1
223381,3/18/2021,CAMPAIGN11190,e85b5890-cf54-411b-b10c-a2adf8f6ad3b,8days,1
223382,5/27/2022,CAMPAIGN11190,125e73f6-337f-491c-a400-9e18c7e1b5f3,3days,1
223385,9/29/2023,CAMPAIGN52447,3678738b-b1a5-4d1f-bc2b-1039b674effa,8days,0
223390,7/4/2022,CAMPAIGN61872,ba3e1d3c-bb4d-463c-a790-918c5d8778a1,14days,1
223395,4/5/2021,CAMPAIGN24776,7dbe2782-35b5-4767-af13-61c26c434110,8days,0
223398,1/27/2023,CAMPAIGN46302,d7338c17-0fb0-4856-9a5f-3ab6eadd76e0,12days,1
223402,11/18/2022,CAMPAIGN29983,27b393e0-e840-4897-aeb6-b1dcb714524d,4days,1
223403,10/20/2021,CAMPAIGN11190,41e7ff01-b9cb-446f-874f-c5e00d0b093b,10days,0
223404,2/27/2021,CAMPAIGN33679,75ab4e51-8977-4080-8e99-8bfd30f3abcf,11days,1
223407,4/17/2023,CAMPAIGN03110,769c1566-8225-4f0a-809a-92e677eff9b3,7days,1
223410,3/8/2022,CAMPAIGN52447,dc82e99c-e7d9-41d6-8f5d-e34d21fcef6c,15days,0
223413,6/18/2023,CAMPAIGN29983,dd30bb06-5417-4d6e-85c6-8f43aabe0419,12days,1
223420,7/14/2022,CAMPAIGN52447,70f51080-ddd5-4ff5-ba39-ab2e21176da0,10days,1
223432,2/3/2020,CAMPAIGN61872,2f68ff2b-bb76-46a7-87bd-b42c6331184f,14days,1
223436,5/30/2021,CAMPAIGN46302,f16db959-c2e5-4354-98d4-d5336e7d3db6,8days,0
223440,10/3/2023,CAMPAIGN03110,f1983e12-8536-4b65-8a36-da63e6ca7a95,15days,0
223441,6/29/2023,CAMPAIGN11190,ff8dcea5-a94a-4caf-b797-80c45889dbce,14days,1
223446,9/24/2023,CAMPAIGN33679,b830f3a2-6479-4a24-80d2-2d0f4da3e7bf,9days,1
223447,12/29/2020,CAMPAIGN11190,10791420-b53e-4acb-ae07-2f3a9377f626,4days,1
223452,1/20/2022,CAMPAIGN24776,896b4a43-eac7-439e-b07b-3b5b831d5e11,14days,1
223461,9/27/2020,CAMPAIGN46302,48561c9f-46c4-4a0c-8478-3458cd75a5d4,6days,1
223475,9/10/2021,CAMPAIGN52447,ba0cb26d-3589-436e-a229-1033d71bf7d5,8days,1
223486,2/4/2021,CAMPAIGN49972,3591eda1-aab2-4bef-8654-af4be8eac7ff,5days,1
223496,7/20/2022,CAMPAIGN11190,da90185a-6ed0-46f6-a8a4-b598f6a842ab,8days,1
223506,8/31/2020,CAMPAIGN33679,37719bb9-f301-480c-b37b-33d929f2c1f0,8days,1
223507,11/16/2022,CAMPAIGN52447,35238b2a-6c4d-43b8-8901-da899fb4e827,3days,0
223520,8/23/2021,CAMPAIGN49972,8c81d247-0837-48e3-b37f-198c000a3b6a,15days,0
223527,12/11/2021,CAMPAIGN03110,dbb5bc57-d1be-45da-81b7-c1484057e39e,7days,0
223535,9/13/2023,CAMPAIGN11190,99bc24b3-6e11-45b0-9e2a-6c5d64d704b0,14days,0
223537,6/28/2020,CAMPAIGN33679,a089d5d8-3044-4e59-8e4d-6452932f79e8,10days,1
223553,5/10/2023,CAMPAIGN11190,01ef8d90-ef49-445d-bbde-d9dd6667350a,10days,1
223554,5/9/2023,CAMPAIGN61872,7bcbcb59-6845-4f0a-be38-534a823c04ae,9days,1
223555,2/1/2020,CAMPAIGN53595,b4220c23-3ff5-494c-9d13-b0e40706fa83,3days,1
223556,5/18/2021,CAMPAIGN33679,85b4daf1-3fc8-4918-a1a7-f6f704bf9b4b,3days,1
223559,4/4/2023,CAMPAIGN03110,80feb99d-0eb0-41ec-8422-6db68e4ab2f7,11days,1
223560,9/8/2020,CAMPAIGN46302,00f4c817-05ac-42a7-a37c-eacef4edfac5,4days,1
223561,5/27/2022,CAMPAIGN46302,a5c5cdda-5cec-41d5-904a-5656a28b3d78,11days,1
223562,9/23/2020,CAMPAIGN33679,567a9e8e-95ff-4d87-93b4-6c7f82b9ecf3,6days,0
223566,4/17/2022,CAMPAIGN03110,9b4449d1-1ffe-4ce3-9ac2-c8c63ddeb5c6,12days,1
223568,7/19/2022,CAMPAIGN46302,0186f134-c9ea-4fb5-8c4e-09a8eb5e8f1b,4days,1
223569,10/24/2023,CAMPAIGN49972,97249fb3-6dbd-4c8a-bce1-24bced3c1671,6days,1
223571,5/23/2023,CAMPAIGN29983,c9e9cd1b-142e-4bc9-bfe3-2047c0e07118,10days,1
223573,9/13/2021,CAMPAIGN24776,30ef585c-07b8-42e7-a337-70e973b79932,3days,1
223574,6/4/2020,CAMPAIGN49972,7a50ed06-6215-475e-9c45-1f26761698da,4days,1
223576,10/16/2023,CAMPAIGN29983,2e7e55dd-ae89-40e9-bdd6-5401e3e2dde3,9days,0
223578,12/31/2021,CAMPAIGN52447,051bccef-a338-42cf-95c3-c9a1e59a4cd7,9days,1
223582,9/28/2023,CAMPAIGN03110,2983b945-7525-40aa-96c9-f927d7d77d4b,15days,1
223587,8/7/2022,CAMPAIGN33679,65b8b7ec-cebf-4c7a-a6be-4a88f97d25f4,13days,1
223591,5/28/2021,CAMPAIGN46302,5152007a-9229-4776-9979-d9bd53547ad2,9days,1
223592,4/1/2023,CAMPAIGN03110,fdad74f9-2698-4ccf-b5d3-4be47a4ca70b,8days,1
223594,11/26/2020,CAMPAIGN52447,52eb57f4-8f8f-466d-a17a-c2d6c99bfc0f,10days,0
223595,9/6/2022,CAMPAIGN52447,fcef022a-44bd-4289-bd2d-252067b0b151,3days,0
223598,6/16/2023,CAMPAIGN24776,964289e3-5fe7-4e2f-adbc-e1d3ceed2f49,4days,1
223599,1/31/2022,CAMPAIGN03110,7b5f3aa2-99be-4bec-b896-ef404c97a718,13days,1
223610,9/13/2023,CAMPAIGN33679,61cea38d-1f38-431f-96c6-a284a7c0cc4a,6days,1
223612,6/11/2022,CAMPAIGN53595,5f17ae12-75ad-4273-9df7-c41303ae79f5,3days,1
223613,3/24/2021,CAMPAIGN03110,4368f676-15bd-4f33-8cfb-251e037316c5,6days,1
223616,5/11/2021,CAMPAIGN29983,c92630a7-67ed-44d9-a063-2456b50337cf,3days,1
223624,7/1/2022,CAMPAIGN29983,9dfc67b9-4f31-42d4-9482-89eea0fed933,8days,1
223627,3/10/2021,CAMPAIGN46302,e52d558a-8986-4cd8-a5b9-349959d9d502,6days,0
223630,3/13/2022,CAMPAIGN03110,f41815ce-9f01-471a-a823-f984333a11b2,6days,0
223633,2/16/2021,CAMPAIGN29983,b0327050-11fd-4942-a373-de280f1fac6d,8days,1
223638,3/8/2020,CAMPAIGN49972,7be73ffa-df88-4e41-a74a-074a0cfe8629,9days,1
223640,9/22/2020,CAMPAIGN46302,aa7aa0c2-8b44-4089-9ee8-2454ff84bb00,15days,0
223645,5/26/2020,CAMPAIGN53595,9fc1207f-1703-4ceb-974b-77978ae2f649,11days,0
223651,2/27/2022,CAMPAIGN03110,fdf73a02-d0f5-47f4-818b-e02127e85a70,4days,1
223653,2/23/2022,CAMPAIGN03110,967381d7-5551-4c48-b525-89200917ea82,10days,0
223654,5/30/2020,CAMPAIGN49972,de0f59bc-ffb6-480a-a291-c0a2d0d84cbf,15days,1
223659,1/22/2023,CAMPAIGN61872,d56459a7-da5c-4240-a990-30de317f1a51,7days,1
223660,8/1/2021,CAMPAIGN61872,49e6e96b-b741-4315-ae5d-029c45c5180b,7days,0
223664,4/5/2023,CAMPAIGN24776,3bc7c992-ffa1-4bcb-ae98-80f1356a0fb8,5days,1
223670,8/6/2023,CAMPAIGN03110,13cbd616-3943-40c7-a1f1-1ae045dbe376,9days,1
223681,3/28/2021,CAMPAIGN53595,fc193a37-9773-4d18-bf40-f4b39ce54b0e,10days,1
223682,4/16/2022,CAMPAIGN61872,ff84f75f-3f30-44ee-a1d3-50f0e2f21887,11days,1
223688,11/25/2021,CAMPAIGN53595,b9589fa9-4d60-40e4-be5f-d41da9ddc10b,9days,0
223691,1/9/2021,CAMPAIGN11190,3baa22de-a346-4571-967e-9000adaf909e,10days,1
223699,4/30/2023,CAMPAIGN49972,4fe526c7-a828-476c-871d-690c3d22aa4a,11days,1
223702,9/26/2023,CAMPAIGN53595,1d11fcac-0bec-4892-be82-793e1fa04da9,9days,1
223709,3/10/2023,CAMPAIGN61872,2b281320-3275-4e94-a5af-6b4424a177e4,3days,0
223726,7/25/2020,CAMPAIGN03110,41b93292-5798-455e-843c-2e6a7a0472bc,15days,0
223733,9/25/2023,CAMPAIGN49972,5df1c3d4-3230-47c4-8850-4fb3792e6aec,11days,0
223738,10/19/2021,CAMPAIGN52447,f50ae4ae-3a51-4b3e-9c06-8dbca016ab0d,14days,1
223741,3/12/2021,CAMPAIGN29983,901489f1-5e24-474c-bf53-a47097412438,4days,1
223743,3/21/2020,CAMPAIGN61872,93cda92b-442c-49bd-892f-a222d0f6a5c1,12days,1
223745,1/10/2020,CAMPAIGN24776,84cfbe98-3b4b-41f4-931b-05c4046d294a,8days,1
223748,7/20/2020,CAMPAIGN33679,a74c1ba7-5451-4e07-886a-6e811c652fad,3days,0
223752,1/24/2022,CAMPAIGN11190,c65193f9-ad10-4f77-b28d-554d9f9ff724,5days,1
223754,10/7/2022,CAMPAIGN24776,57f38172-9b88-466d-8329-9b9a202fad0c,14days,1
223755,11/15/2021,CAMPAIGN46302,0bbcbda1-4477-4f1c-9331-acb387198ab1,14days,1
223765,9/26/2023,CAMPAIGN53595,95f346c8-8c41-4785-bc64-e00758fcd440,9days,1
223768,3/22/2021,CAMPAIGN53595,8b74af86-1f26-4afa-a018-ecfa116fa8cf,8days,1
223771,3/19/2021,CAMPAIGN03110,43b3724d-7b79-4143-8486-449930899824,8days,1
223780,3/15/2021,CAMPAIGN52447,8af60f72-80ef-4ce0-bf86-d8178c8e21f7,4days,0
223784,5/30/2021,CAMPAIGN52447,8fe4c524-fa17-438a-ac67-321fdd123191,3days,1
223786,3/6/2020,CAMPAIGN33679,b3913b07-a9d5-4a90-a74f-78321a0b5969,13days,1
223791,11/16/2022,CAMPAIGN49972,46919eda-9047-48f5-86e5-f9d981c9c704,10days,1
223792,5/3/2022,CAMPAIGN61872,4407ed59-bd99-4af8-9b53-ad0a05cb3335,5days,1
223799,1/1/2021,CAMPAIGN11190,9451b5d3-4a8a-4b88-946b-aa556da9fccf,3days,1
223802,5/30/2020,CAMPAIGN11190,6de219f1-98b4-4ef6-b2ba-2a8b28809439,9days,1
223803,5/7/2021,CAMPAIGN11190,21b6f9b5-8bd9-4d0f-b785-212221e72b69,12days,1
223804,10/25/2020,CAMPAIGN49972,fd549190-cec5-4fb6-880c-672285750aa0,13days,1
223806,12/6/2020,CAMPAIGN53595,eaae6099-9755-44fb-875d-6d59cef6c174,11days,1
223811,3/25/2023,CAMPAIGN03110,4f66fc9a-771b-4266-b203-05b318cc8730,10days,0
223812,6/16/2023,CAMPAIGN49972,748d34d5-7763-4af6-8505-d6a5635094d0,5days,0
223821,7/7/2020,CAMPAIGN24776,f7cf412f-5798-4017-9481-61e6dd085b57,14days,1
223825,11/23/2021,CAMPAIGN03110,65ba75db-49cd-4d63-93bb-aa3205cd8b00,14days,0
223826,1/29/2023,CAMPAIGN52447,5fde1950-95b8-4068-88c5-3f1057dac2c1,4days,1
223828,9/9/2021,CAMPAIGN33679,0668b8b9-a40d-4818-9b4d-ba000fff7415,14days,1
223832,10/24/2023,CAMPAIGN53595,70d18e68-9888-4e68-89d7-4fb7bfe6c5f6,7days,1
223835,4/23/2022,CAMPAIGN52447,0bdd189f-85f5-4623-8b13-c5b00d764b66,6days,1
223836,9/5/2023,CAMPAIGN52447,39a58ceb-9f51-4af3-bd78-efeef9578c3e,8days,1
223839,5/3/2021,CAMPAIGN52447,b97261dc-378a-4a6f-ab2c-8e1e51eda63b,10days,1
223848,12/12/2021,CAMPAIGN33679,1778afb2-468d-407e-b88e-ce7b20ed91d7,4days,1
223850,2/6/2023,CAMPAIGN53595,ae4864e2-2ea9-4d3f-ae19-914ac03916d2,6days,1
223851,3/30/2020,CAMPAIGN52447,4ad7067b-3cb8-4a7f-8566-b442fd3da595,8days,0
223861,1/6/2021,CAMPAIGN24776,dda19ebc-618b-4825-9f03-69d743669c27,14days,1
223864,5/27/2023,CAMPAIGN29983,df04093d-678e-42b4-983a-f875ed0ab3cf,6days,1
223880,5/14/2022,CAMPAIGN11190,adfd5675-2f2c-4a1f-a014-eae67f53cc88,12days,1
223889,10/20/2023,CAMPAIGN33679,d987c00e-ac0c-47e8-81be-d1c8ce320639,3days,0
223892,7/8/2021,CAMPAIGN49972,7b464803-c20e-4324-9407-11f613bf4d14,7days,1
223893,2/14/2020,CAMPAIGN24776,b0b55c7a-3fb6-4156-8187-13c9c8c66e16,9days,0
223900,1/10/2022,CAMPAIGN33679,9bff0582-85e9-4f78-87ea-e0d0a45c48d1,9days,1
223907,1/19/2021,CAMPAIGN52447,4b49ecec-3216-47b0-8801-63b473aa65ee,4days,1
223911,6/10/2022,CAMPAIGN11190,d11125f8-6052-473a-9121-a222e55c5866,4days,1
